"零","零 ０ 〇 ゼロ n:  (See 零・れい) zero/nought/(P)
零 ０ 〇 れい n:  zero/nought/(P)"
"たまらない","たまらない 堪らない たまらない exp adj-i:    (uk) intolerable/unbearable/unendurable/  (uk) irresistible/tremendous/out of this world/  (uk) (after te-form of verbs and adj.) cannot help (doing)/cannot but do/anxious to do/(P)"
"たまる","たまる 堪まる 堪る たまる v5r vi:  (uk) (often adds emphasis) (See 堪らない・1) to bear/to endure
たまる 溜まる 溜る たまる v5r vi:  (uk) to collect/to gather/to save/to accumulate/to pile up/(P)"
"あえて","あえて 敢えて 敢て あえて adv:    (uk) purposely (of something needless, unexpected or seemingly counterproductive, etc.)/daringly (doing something)/deliberately/intentionally/  (uk) (used with neg. verb) not necessarily/not particularly/not especially/  (uk) (arch) (used with neg. verb) definitely not/(P)"
"まごつく","まごつく 間誤付く まごつく v5k vi:  (uk) (See まごまご) to be confused/to be flustered/to be at a loss/(P)"
"まるで","まるで 丸で まるで adv:    (uk) quite/entirely/completely/at all/  (uk) as if/as though/just like/(P)"
"おもちゃ","おもちゃ 翫具 玩具 おもちゃ がんぐ オモチャ n:  (uk) toy/plaything/(P)"
"キリスト","キリスト 基督 キリスト クリスト n:  (uk) Christ (por: Cristo)/(P)"
"よこす","よこす 寄こす 寄越す 遣す よこす v5s vt:    (uk) to send/to forward/  (uk) to hand over (e.g. money)/(P)"
"いくつ","いくつ 幾つ いくつ adv:    (uk) how many?/  how old?/(P)"
"いくら","いくら 幾ら いくら adv n:    (uk) how much?/how many?/(adv)   even/even if/(P)"
"まれ","まれ 稀 希 まれ adj-na:  (uk) rare/seldom/(P)"
"あんた","あんた 貴方 あんた pn:  (uk) (familiar form of あなた) you/(P)"
"あなた","あなた 貴男 貴方 貴女 あなた pn:    (uk) (pol) (貴女 refers only to females and 貴男 refers only to males) you (referring to someone of equal or lower status)/  (貴方, 貴男 only) dear (what a wife calls a husband)/(P)
あなた 彼方 かなた あなた pn:  (uk) beyond/across/the other side/the distance/(P)"
"よろしい","よろしい 宜しい よろしい adj-i:  (uk) (hon) good/OK/all right/fine/very well/will do/may/can/(P)"
"よろしく","よろしく 宜しく 宜敷く よろしく exp adv:    (uk) well/properly/suitably/  best regards/please remember me/please treat me favorably (favourably)/please take care of/please do/  (as ...よろしく) just like .../as though one were .../  (as よろしく…べし) by all means/of course/(P)"
"あり","あり 蟻 あり アリ n:  (uk) ant/(P)
あり 有り 在り あり adj-no n:    (uk) (See 在る・ある・1) existing (at the present moment)/(adj-na,n)   (col) (uk) alright/acceptable/passable/(vr,vi)   (uk) (See 在る・ある・1,在る・ある・2) to be (usu. of inanimate objects)/to have"
"しゃっくり","しゃっくり 噦 吃逆 しゃっくり n vs:  (uk) hiccup/hiccough/(P)"
"つまり","つまり 詰り 詰まり つまり adv:    (uk) that is to say/that is/in other words/I mean/that (this, it) means/  (uk) in short/in brief/to sum up/ultimately/in the end/in the long run/when all is said and done/what it all comes down to/when you get right down to it/basically/(n)   (uk) clogging/obstruction/stuffing/(degree of) blockage/  (uk) shrinkage/  (uk) (See とどのつまり) end/conclusion/  (uk) (arch) dead end/corner/  (uk) (arch) distress/being at the end of one's rope/(P)"
"つまらない","つまらない 詰らない 詰まらない つまらない adj-i:    (uk) dull/uninteresting/boring/tedious/  (uk) insignificant/unimportant/trifling/trivial/worthless/  (uk) absurd/foolish/silly/stupid/  (uk) useless/pointless/disappointing/(P)"
"かえって","かえって 却って かえって adv:  (uk) on the contrary/rather/all the more/instead/(P)"
"いる","いる 居る いる v1 vi:    (uk) (See 在る・1) to be (of animate objects)/to exist/  (uk) to stay/(v1,aux-v)   (uk) (after the -te form of a verb; indicates continuing action or state) to be ...-ing/to have been ...-ing/(P)
いる 癒る いる v1 vi:  (uk) (arch) (usu. as 腹がいる) (See 腹が居る) to calm down
いる 要る いる v5r vi:  (uk) to be needed/to be wanted/(P)"
"おる","おる 居る おる v5r vi:    (uk) (hum) to be (animate)/to be/to exist/(v5r,aux-v)   (after the -te form of a verb; indicates continuing action or state) to be ..ing/  (after -masu base of verb; indicates contempt or disdain for another's actions) (See やがる) to (have the audacity to) do/(P)"
"あながち","あながち 強ち あながち adv:  (uk) (with neg. sentence) not necessarily/not entirely/not altogether/(P)"
"ねだる","ねだる 強請る ねだる v5r vt:  (uk) to beg/to pester/to plead/to coax/to hound/to importune/(P)"
"まして","まして 増して 況して まして exp adv:    (uk) still more/to say nothing of/not to mention/  (uk) (with neg. verb) still less/(P)"
"そば","そば 蕎麦 そば そばむぎ そまむぎ n:    (uk) buckwheat (Fagopyrum esculentum)/  (そば only) (See 蕎麦切り) soba/Japanese buckwheat noodles/(P)
そば 側 傍 端 そば そく はた n:    (uk) near/close/beside/vicinity/proximity/besides/while/  (はた only) third person/(P)"
"どよめく","どよめく 響く 響動めく 響めく どよめく v5k vi:    (uk) to resound/  (uk) to make a stir/(P)"
"おっしゃる","おっしゃる 仰しゃる 仰有る 仰っしゃる 仰る おっしゃる v5aru vt:  (uk) (hon) to say/to speak/to tell/to talk/(P)"
"じっと","じっと 凝乎と じっと じーっと じーと じいっと adv vs:    (on-mim) (uk) (じーっと is more emphatic. 凝乎と is rare.) motionlessly (e.g. stand, wait)/(be) still/  (uk) fixedly (e.g. gaze, stare)/intently (e.g. listen, think)/  (uk) patiently (endure)/stoically/  (uk) firmly (e.g. hold)/restrained/(P)"
"とうもろこし","とうもろこし 玉蜀黍 とうもろこし トウモロコシ トーモロコシ n:  (uk) corn (Zea mays)/maize/(P)"
"わずか","わずか 僅か 纔か わずか adj-na adv n:  (uk) only/merely/(a) little/small quantity/(P)"
"ぐずぐず","ぐずぐず 愚図愚図 ぐずぐず グズグズ adv adv-to vs:    (uk) (on-mim) slowly/tardily/dawdling/lingering/hesitantly/(adv)   (uk) (on-mim) complaining/grumbling/(adv,vs)   (uk) (on-mim) unsettled (e.g. weather)/(adj-na)   (uk) (on-mim) loose/slackened/(P)"
"カラオケ","カラオケ 空オケ からオケ カラオケ n:  (uk) (from 空 and オーケストラ) karaoke/(P)"
"たまに","たまに 偶に 適に たまに adv:  (uk) occasionally/once in a while/now and then/rarely/seldom/(P)"
"くず","くず 屑 くず クズ n:    (uk) waste/scrap/garbage/dregs/  (uk) scum/piece of trash/loser/(P)"
"カタログ","カタログ 型録 カタログ かたろぐ n vs:  (uk) catalog/catalogue/(P)"
"つながり","つながり 繋がり つながり n:  (uk) connection/link/relationship/(P)"
"つながる","つながる 繫がる 接続る 繋がる つながる v5r vi:    (uk) to be tied together/to be connected to/to be linked to/  (uk) to lead to/to be related to/  (uk) (See 血がつながる・ちがつながる) to be related (by blood)/(P)"
"つなぐ","つなぐ 繋ぐ つなぐ v5g vt:    (uk) to connect/to link together/  (uk) to tie/to fasten/to restrain/  (uk) to maintain/to preserve/to keep/  (uk) to transfer (phone call)/to put a person through/  (uk) to hedge/to buy or sell forward/(P)"
"あくび","あくび 欠伸 欠 あくび けんしん n:    (uk) yawn/yawning/  (欠 only) kanji ""yawning"" radical (radical 76)/(P)"
"かねる","かねる 兼ねる かねる suf v1:    (uk) (See 兼ねない) to be unable to/to find difficult (unpleasant, awkward, painful) to do/(v1,vt)   to serve two or more functions or roles simultaneously/to contain (or combine) two or more features/  to work in two or more jobs simultaneously (positions, etc.)/to do alongside/  to hesitate to do something (out of consideration for others)/  to think of the future (as well as the present)/(P)"
"やかましい","やかましい 喧しい 八釜しい やかましい adj-i:    (uk) noisy/loud/clamorous/boisterous/  (uk) much talked of/much-discussed/vexed/  (uk) strict/severe/stern/  (uk) particular/fussy/fastidious/fault-finding/carping/(P)"
"いやいや","いやいや 厭々 嫌々 嫌嫌 厭厭 いやいや adv:    (uk) unwillingly/grudgingly/reluctantly/(n)   (uk) shaking head in refusal (to children)/(int)   (uk) no!/no no!/not at all
いやいや 否否 否々 いやいや いえいえ int:  (uk) (See 嫌々・いやいや・3) no!/no no!/no, not at all/(P)"
"きらい","きらい 嫌い きらい adj-na n:    (ant: 好き・すき・1) disliked/hated/disagreeable/(n)   (uk) (See 嫌いがある) tendency/smack (of)/touch (of)/  (uk) distinction/discrimination/(P)"
"いやに","いやに 嫌に 厭に いやに adv:  (uk) awfully/terribly"
"いやらしい","いやらしい 嫌らしい 厭らしい いやらしい やらしい adj-i:    (uk) unpleasant/disagreeable/nasty/  (uk) lewd/lascivious/obscene/filthy/dirty/(P)"
"めくる","めくる 捲る めくる v5r vt:    (uk) to turn over/to turn pages of a book/  (uk) to tear off/to strip off/to tear up/(P)"
"みっともない","みっともない 見っともない みっともない adj-i:  (uk) shameful/disgraceful/indecent/unseemly/unbecoming/improper/(P)"
"やっつける","やっつける 遣っつける やっ付ける 遣っ付ける やっつける v1 vt:  (uk) to beat/to attack (an enemy)/to do away with/to finish off"
"やる","やる 行る 遣る やる v5r vt:    (uk) (col) (See 為る・する・1) to do/to undertake/to perform/to play (a game)/to study/  (uk) to send/to dispatch/to despatch/  (uk) to put/to move/to turn (one's head, glance, etc.)/  (uk) to give (esp. to someone of equal or lower status)/to let have/to present/to bestow/to confer/  (uk) to make (a vehicle) go faster/  (uk) to run (a business)/to keep/to be engaged in/to practice (law, medicine, etc.)/to practise/  (uk) to have (food, drink, etc.)/to eat/to drink/to smoke/  (uk) (See 演る) to hold (a performance)/to perform/to show/  (uk) to ease (one's mind)/  (col) (uk) (See 殺る) to harm/to injure/to kill/  (uk) (sl) (See 犯る) to have sex with/(v5r,vi)   (uk) (See やって行く,やって来る・1) to live/to get by/to get along/(suf,v5r)   (uk) (after the -masu stem of a verb, often in the negative) to do ... completely/  (uk) (after the -masu stem of a verb) to do ... broadly/to do ... to a great distance/(aux-v,v5r)   (uk) (after the -te form of a verb) to do ... for (someone of equal or lower status)/to do ... to (sometimes with negative nuance)/  (uk) (after the -te form of a verb) to make active efforts to .../(P)
やる 犯る やる ヤる v5r vt:  (sl) (uk) to have sex with"
"もともと","もともと 本々 元々 元元 本本 もともと adv adj-no:  (uk) originally/by nature/from the start/(P)"
"もとより","もとより 素より 固より 元より もとより adv:    (uk) from the beginning/from the first/all along/originally/  (uk) of course/(P)"
"ことわざ","ことわざ 諺 ことわざ n:  (uk) proverb/saying/aphorism/maxim/(P)"
"ふるさと","ふるさと 故郷 旧里 ふる里 故里 古里 ふるさと こきょう きゅうり n:    (uk) home town/birthplace/native place/one's old home/  (ふるさと only) (arch) ruins/historic remains/(P)"
"きゅうり","きゅうり 故郷 旧里 ふる里 故里 古里 ふるさと こきょう きゅうり n:    (uk) home town/birthplace/native place/one's old home/  (ふるさと only) (arch) ruins/historic remains/(P)
きゅうり 黄瓜 胡瓜 きゅうり きうり キュウリ キウリ n:  (uk) cucumber (Cucumis sativus)/(P)"
"あぐら","あぐら 胡坐 胡床 胡座 あぐら こざ n:  (uk) sitting cross-legged (i.e. Indian style)/(P)"
"こしょう","こしょう 胡椒 こしょう コショウ コショー n:  (uk) pepper/(P)"
"くれる","くれる 呉れる くれる v1-s vt:    (uk) (the receiver is the speaker or someone close to the speaker) (See あげる・18) to give/to let (one) have/  (uk) (often as くれてやる; shows mild disdain for the receiver) (See くれてやる) to give/(aux-v,v1-s)   (uk) (after the -te form of a verb) to do for one/to take the trouble to do/  (uk) (after the -te form of a verb) to do to someone's disadvantage/(P)"
"ござる","ござる 御座る ご座る ござる v4r vi:  (pol) (arch) (abbr) (uk) (usu. ございます in modern Japanese) (See 御座在る) to be"
"ごめん","ごめん 御免 ご免 ごめん int:    (uk) your pardon/sorry/no thanks/(n)   (uk) (usu. 〜はごめんだ) not wanting/objecting to/being fed up with/wishing to avoid/  (uk) permission/leave/dismissal/discharge/(P)"
"ごめんなさい","ごめんなさい 御免なさい ご免なさい ごめんなさい exp:  (uk) I beg your pardon/excuse me"
"ごまかす","ごまかす 誤魔化す 誤摩化す 誤魔かす 胡麻化す 胡魔化す ごまかす v5s vt:    (uk) to deceive/to falsify/to misrepresent/to cheat/to swindle/to tamper/to juggle/to manipulate/  (uk) to dodge/to beg the question (issue, difficulties)/  (uk) to varnish over/to gloss over/(P)"
"ゴム","ゴム 護謨 ゴム ごむ n:    (uk) gum (dut: gom)/rubber/  (abbr) (uk) (See 消しゴム) eraser/  (col) (uk) condom/(P)"
"こだわる","こだわる 拘わる 拘る こだわる v5r vi:    (uk) to fuss over/to be particular about/  (uk) to be obsessive about/to be fixated on/  (uk) to obstruct/to hinder/(P)"
"いきなり","いきなり 行き成 行き成り 行成 行成り いきなり ゆきなり adv adj-no:  (uk) abruptly/suddenly/all of a sudden/without warning/(P)"
"いけない","いけない 行けない いけない exp:    (uk) wrong/not good/of no use/  (uk) hopeless/past hope/  (uk) must not do/(P)"
"ぎざぎざ","ぎざぎざ 段段 刻刻 ぎざぎざ ギザギザ n:    (on-mim) (uk) notches/serration/indentation/jaggies (stair-step artifacts in computer images)/(adj-na,adv,adv-to,vs)   (on-mim) (uk) notched/serrated/jagged/corrugated/milled/(P)"
"ひどい","ひどい 非道い 酷い ひどい adj-i:    (uk) cruel/heartless/hard/harsh/severe/  (uk) violent/intense/strong/heavy/extreme/  (uk) very bad/terrible/awful/  (uk) (See 酷く) excessive/exorbitant/unreasonable/outrageous/unfair/unjust/(P)"
"たちまち","たちまち 忽ち たちまち adv:    (uk) in an instant/in a moment/immediately/right away/at once/  (uk) suddenly/all of a sudden/all at once/(P)"
"こつ","こつ 骨 こつ コツ n:    (uk) knack/skill/trick/secret/know-how/the ropes/hang/  bone/skeleton/  cremated remains (esp. the bones)/ashes"
"この","この 此の 斯の この こん adj-pn:    (uk) (something or someone close to the speaker (including the speaker), or ideas expressed by the speaker) (See 何の・どの,此れ・1,其の・1,彼の) this/  (uk) (in ref. to a stretch of time or date) last (couple of years, etc.)/these/past/this/  (uk) (emphatic, accusatory, insulting) you (as in ""you liar"")/(P)"
"これから","これから 此から 此れから これから n-t:  (uk) after this/(P)"
"ここ","ここ 是 此所 爰 茲 此処 ここ pn:    (uk) (See どこ・1,そこ・1,あそこ・1) here (place physically close to the speaker, place pointed by the speaker while explaining)/this place/  (uk) (See 今迄) these last (followed by a duration noun and a past sentence: time period before the present time of the speaker)/  (uk) (See 此れから) these next ... (followed by a duration noun and a non past sentence: time period after the present time of the speaker)/the next .../(P)"
"こちら","こちら 此方 こちら こっち こち n:    (uk) (See 何方・どちら・1,其方・1,彼方・あちら・1) this way (direction close to the speaker or towards the speaker)/this direction/  here (place close to the speaker or where the speaker is)/  this one (something physically close to the speaker)/(pn)   I/me/we/us/  this person (someone physically close to the speaker and of equal or higher status)/(P)"
"こっち","こっち 此方 こちら こっち こち n:    (uk) (See 何方・どちら・1,其方・1,彼方・あちら・1) this way (direction close to the speaker or towards the speaker)/this direction/  here (place close to the speaker or where the speaker is)/  this one (something physically close to the speaker)/(pn)   I/me/we/us/  this person (someone physically close to the speaker and of equal or higher status)/(P)"
"こんにちは","こんにちは 今日は こんにちは int:  (uk) (は is pronounced as わ; used during daytime) hello/good day/good afternoon/(P)"
"コンクリート","コンクリート 混凝土 こんくりいと コンクリート n:  (uk) concrete/(P)"
"ちっとも","ちっとも 些とも ちっとも adv:  (uk) (with neg. sentence) (not) at all/(not) a bit/(not) in the least/(not) in the slightest/(P)"
"もはや","もはや 最早 もはや adv:    (uk) already/now/  (uk) (with negative verb) no longer/not any more/(P)"
"すみません","すみません 済みません すみません exp int:    (uk) (pol) (used both to apologize and to get someone's attention) excuse me/pardon me/I'm sorry/  (uk) (pol) thank you/(P)"
"すれすれ","すれすれ 擦れ擦れ すれすれ adj-na n:    (uk) grazing/skimming/almost touching/passing within inches/being within a whisker/shaving close/  (uk) barely/just/narrowly/by a slim margin/(P)"
"わさび","わさび 和佐比 山葵 わさび ワサビ n:  (uk) wasabi (Wasabia japonica)/(P)"
"まく","まく 撒く まく v5k vt:    (uk) to scatter/to sprinkle/to strew/  (uk) to distribute (handbills, etc.)/to spread (rumours, etc.)/  (uk) to give the slip/to throw off/to shake off/to lose/(P)"
"ばら","ばら 散 ばら バラ n adj-no:    (uk) loose articles (not packaged with other things)/bulk items/individual items/(n)   (abbr) (uk) (See ばら銭) coins/small change
ばら 肋 ばら バラ n:  (uk) (abbr) (See 肋肉) boneless rib (esp. of pork or beef)/boned rib
ばら 薔薇 ばら しょうび そうび バラ n:  (uk) rose/(P)"
"しばらく","しばらく 姑く 暫らく 須臾 暫く しばらく adv vs:    (uk) for a moment/for a minute/(adv)   (uk) for a while/for some time/  (uk) for the time being/for now/(int)   (uk) it's been a long time/long time no see/(P)"
"しまう","しまう 仕舞う 終う 了う 蔵う しまう v5u vt:    (uk) to finish/to stop/to end/to put an end to/to bring to a close/  (uk) to close (a business, etc.)/to close down/to shut down/to shut up/  (uk) to put away/to put back/to keep/to store/(aux-v,v5u)   (uk) (after the -te form of a verb) to do completely/to finish/  (uk) (after the -te form of a verb) to do accidentally/to do without meaning to/to happen to do/(P)"
"かく","かく 斯く かく adv adj-no:  (uk) like this/such/thus/in this way
かく 搔く 掻く かく v5k vt:    (uk) to scratch/  (See 汗をかく) to perspire/  to shovel/to paddle/(P)"
"よす","よす 止す よす v5s vt:  (uk) (See 止める・やめる・1) to cease/to desist/to cut it out/to lay off (an activity)/to drop (a subject) to abolish/to resign/to give up/(P)"
"やめる","やめる 止める 已める 廃める やめる v1 vt:    (止める, 已める only) (uk) to stop (an activity)/to cease/to discontinue/to end/to quit/  (uk) to cancel/to abandon/to give up/to abolish/to abstain/to refrain/(P)"
"しつこい","しつこい 執拗い しつこい しつっこい adj-i:    (uk) insistent/obstinate/persistent/tenacious/  (uk) too rich (taste, etc.)/fatty/heavy/greasy/(P)"
"とっくに","とっくに 疾っくに とっくに adv:  (uk) long ago/already/a long time ago/(P)"
"もしかしたら","もしかしたら 若しかしたら もしかしたら exp adv:  (uk) perhaps/maybe/perchance/by some chance/by any chance/(P)"
"もしかすると","もしかすると 若しかすると もしかすると adv:  (uk) perhaps/possibly/maybe/by some chance/(P)"
"もしも","もしも 若しも もしも adv:  (uk) (emph. form of 若し, often in unfavorable situations) if/in case/supposing/(P)"
"とりあえず","とりあえず 取敢えず 取りあえず 取り敢えず とりあえず adv:    (uk) first of all/at once/right away/  (uk) for now/for the time being/(P)"
"いとこ","いとこ 従兄弟 いとこ じゅうけいてい n:  (uk) (See 従姉妹) cousin (male)/(P)
いとこ 従姉妹 いとこ じゅうしまい n:  (uk) (See 従兄弟) cousin (female)/(P)"
"つくづく","つくづく 熟熟 熟 熟々 つくづく つくつく adv adv-to:    (uk) (on-mim) deeply/keenly/severely/completely/utterly/  (uk) (on-mim) intently/carefully/closely/attentively/(P)"
"こなす","こなす 熟す こなす v5s vt:    (uk) to digest/  (uk) to break down/to break to pieces/to crush/  (uk) to be able to use/to be good at/to have a good command of/  (uk) to finish/to complete/to manage/to perform/  (uk) to sell/(suf,v5s)   (uk) (after the -masu stem of a verb) to do ... well/to do ... completely/(P)"
"できる","できる 出來る 出きる 出来る できる v1 vi:    (uk) to be able (in a position) to do/to be up to the task/  (uk) to be ready/to be completed/  (uk) to be made/to be built/  (uk) to be good at/to be permitted (to do)/  (uk) to become intimate/to take up (with somebody)/  (uk) to grow/to be raised/  (uk) to become pregnant/(P)"
"できるだけ","できるだけ 出来るだけ 出来る丈 できるだけ exp adv adj-no:  (uk) as much as one can/as much as possible/if at all possible/(P)"
"せい","せい 所為 せい せえ n:  (uk) (often ...のせい) consequence/outcome/result/blame/(P)"
"ついで","ついで 序 序で ついで n:    (uk) opportunity/occasion/chance/  (arch) (orig. meaning) order/sequence/  (arch) successor/(P)"
"かつて","かつて 都て 嘗て 曾て かつて かって adv adj-no:    (uk) once/before/formerly/ever/former/ex-/  (uk) (used with neg. verb) never yet/never before/first time/still not happened/(P)"
"おじ","おじ 小父 おじ n:  (uk) (fam) (vocative; used with suffix さん or 様) old man/mister"
"おば","おば 小母 おば n:  (fam) (uk) (vocative; usu. used with suffix さん or 様) old lady/ma'am"
"おばさん","おばさん 小母さん おばさん n:  (fam) (uk) (vocative) old lady/ma'am
おばさん 伯母さん 叔母さん おばさん n:  (hon) (fam) (uk) (伯母さん is older than one's parent and 叔母さん is younger) aunt"
"なお","なお 猶 尚お 猶お 尚 なお adv:    (uk) still/yet/  (uk) more/still more/greater/further/  (uk) (as なお〜ごとし) as .../like .../(conj)   (uk) furthermore/in addition/moreover/note that .../(P)"
"ガラス","ガラス 硝子 ガラス しょうし n:    (uk) glass (dut: glas)/pane/(adj-f)   (See 硝子体・しょうしたい) vitreous/(P)"
"あげる","あげる 挙げる 揚げる 上げる あげる v1 vt:    (See 手を挙げる・1) to raise/to elevate/  (See 髪を上げる) to do up (one's hair)/  to fly (a kite, etc.)/to launch (fireworks, etc.)/to surface (a submarine, etc.)/  to land (a boat)/  (揚げる only) to deep-fry/  to show someone (into a room)/  (上げる only) (pol) (uk) to give/  to send someone (away)/  to enrol (one's child in school)/to enroll/  to increase (price, quality, status, etc.)/to develop (talent, skill)/to improve/  (See 声を上げる) to make (a loud sound)/to raise (one's voice)/  to earn (something desirable)/  to praise/  (usu. 挙げる) to give (an example, etc.)/to cite/  (usu. 挙げる) to summon up (all of one's energy, etc.)/  (挙げる only) to arrest/  (挙げる only) to nominate/  (揚げる only) (uk) to summon (for geishas, etc.)/  (上げる only) to offer up (incense, a prayer, etc.) to the gods (or Buddha, etc.)/  to bear (a child)/  (usu. 挙げる) to conduct (a ceremony, esp. a wedding)/(v1,vi)   (of the tide) to come in/(v1,vi,vt)   to vomit/(aux-v,v1)   (uk) (pol) (after the -te form of a verb) to do for (the sake of someone else)/  (after the -masu stem of a verb) (See 作り上げる・1) to complete .../  (hum) (after the -masu stem of a humble verb to increase the level of humility) (See 申し上げる・2) to humbly do .../(P)"
"うまい","うまい 美味い 旨い 巧い 甘い 上手い 美い うまい adj-i:    (uk) (esp. 上手い,巧い) skillful/skilful/clever/expert/wise/successful/  (uk) (esp. 旨い,美味い,甘い) delicious/appetizing/appetising/tasty/  (uk) (esp. 旨い) fortunate/splendid/promising/(P)"
"まさか","まさか 真逆 まさか int:    (uk) by no means/never!/well, I never!/you don't say!/certainly (not)/(n,adj-no)   (uk) (See まさかの時) something unexpected/emergency/(n)   (uk) (arch) currently/for the time being/presently/for now/(adv,adj-no)   (uk) (obsc) (See 本当に) indeed/really/truly/unexpectedly/(P)"
"まとも","まとも 正面 真面 まとも adj-na n:    (uk) the front/  (uk) honesty/uprightness/directness/  (uk) decency/normality"
"にんじん","にんじん 人参 にんじん ニンジン n:    (uk) carrot (Daucus carota)/  (uk) (See 朝鮮人参) Asian ginseng (Panax ginseng)/(P)"
"ごみ","ごみ 塵 芥 ごみ ゴミ あくた n:  (uk) rubbish/trash/garbage/refuse/(P)"
"ゴミ","ゴミ 塵 芥 ごみ ゴミ あくた n:  (uk) rubbish/trash/garbage/refuse/(P)"
"ついに","ついに 終に 竟に 遂に ついに adv:    (uk) finally/at last/  (uk) (with neg. verb) in the end/after all/never (happened)/(P)"
"うねり","うねり 畝ねり 畝り うねり n:    (uk) undulation/winding/meandering/  (uk) swell (of waves)/surge/billow/roller/(P)"
"うねる","うねる 畝る 畝ねる うねる v5r vi:    (uk) to wind (of a road, etc.)/to meander/to twist/  (uk) to undulate/to surge/to swell/to roll/to billow/(P)"
"すごい","すごい 凄い すごい スゴイ スゴい adj-i:    (uk) terrible/dreadful/  (uk) amazing (e.g. of strength)/great (e.g. of skills)/wonderful/terrific/  (uk) to a great extent/vast (in numbers)/(adv)   (uk) (col) (See 凄く) awfully/very/immensely/(P)"
"なるべく","なるべく 成るべく 成る可く なるべく adv:  (uk) as much as possible/wherever practicable/if possible/(P)"
"あいにく","あいにく 生憎 合憎 あいにく adj-na adv n adj-no:  (uk) unfortunately/Sorry, but .../(P)"
"せいぜい","せいぜい 精精 精々 せいぜい adv:  (uk) at the most/at best/to the utmost/as much (far) as possible/(P)"
"すいか","すいか 水瓜 西瓜 すいか スイカ n:  (uk) watermelon (Citrullus lanatus)/(P)"
"もろい","もろい 脆い もろい adj-i:    (uk) brittle/fragile/weak/frail/  (uk) tender-hearted/sentimental/easily moved/(P)"
"つもり","つもり 積もり 積り つもり n:    (uk) intention/plan/  (uk) conviction/belief/(P)"
"きっかけ","きっかけ 切掛 切っ掛 切かけ 切っかけ 切っ掛け 切掛け きっかけ キッカケ n:  (uk) chance/start/cue/excuse/motive/impetus/occasion/(P)"
"まずい","まずい 拙い つたない まずい adj-i:    (uk) poor-quality/shoddy/crude/  (See 不味い・2) unskillful/inexpert/maladroit/inept/foolish/clumsy/  unlucky
まずい 不味い まずい マズイ マズい adj-i:    (uk) bad (taste)/unpalatable/unsavoury/unsavory/awful/terrible/unpleasant/  (uk) (See 拙い・2) poor/unskillful/unskilful/bungling/clumsy/  (uk) ugly/unattractive/homely/plain/  (uk) (See 気不味い) awkward/problematic/troublesome/unfavorable/unfavourable/unwise/(P)"
"せっかく","せっかく 折角 せっかく adv n:    (uk) with trouble/at great pains/(adj-no)   (uk) rare/valuable/precious/long-awaited/  (uk) kind/generous/(adv)   (uk) specially/especially/expressly/(P)"
"さっき","さっき 先 さっき n-adv n-t:  (uk) a short while ago/a moment ago/just now/some time ago/(P)"
"ちぎる","ちぎる 千切る ちぎる v5r vt:    (uk) to tear to pieces/to tear to shreds/to tear up/  (uk) to pick (e.g. fruit)/to pluck/to tear off/(suf,v5r)   (uk) (after the -masu stem of a verb) to do ... heavily/to do ... heartily/to do ... vigorously/(P)"
"ちぎれる","ちぎれる 千切れる ちぎれる v1 vi:    (uk) to be torn off/to come off/  (uk) to be torn to pieces/to be torn to shreds/(P)"
"おだてる","おだてる 煽てる おだてる v1 vt:  (uk) to flatter/to soft-soap/to sweet talk/to cajole/to instigate/(P)"
"ようやく","ようやく 漸く ようやく adv:    (uk) finally/at last/  (uk) barely/narrowly/hardly/only just/  (uk) gradually/little by little/by degrees/(P)"
"まったく","まったく 全く まったく adv adj-no:    really/truly/entirely/completely/wholly/perfectly/  indeed/(int)   (abbr) (uk) (expression of exasperation) (See 全くもう) good grief/(P)"
"あらすじ","あらすじ 粗筋 あら筋 荒筋 あらすじ n:  (uk) outline/summary/argument/(P)"
"ねずみ","ねずみ 鼠 ねずみ ねず ネズミ n:    (uk) mouse/rat/  (See 鼠色) dark gray/dark grey/slate (color, colour)/(P)"
"こぐ","こぐ 漕ぐ こぐ v5g vt:    (uk) (See 舟を漕ぐ・1) to row/to scull/to paddle/  to pedal (e.g. bicycle)/  to swing (on a swing)/  to operate a hand pump/  to push through (deep snow, the jungle, etc.)/(P)"
"くたびれる","くたびれる 草臥れる くたびれる v1 vi:    (uk) to get tired/to be exhausted/  (uk) to wear out/to be battered from long use/(P)"
"もがく","もがく 藻掻く 踠く もがく v5k vi:    (uk) to struggle/to writhe/to wriggle/to squirm/  (uk) to act franticly/to make desperate efforts/(P)"
"その","その 其の その そん adj-pn:    (uk) (something or someone distant from the speaker, close to the listener; actions of the listener, or ideas expressed or understood by the listener) (See 何の・どの,此の・1,其れ・1,彼の) that/the/(int)   (その only) um.../er.../uh.../(P)"
"そのまま","そのまま 其儘 其のまま 其の儘 その儘 そのまま そのまんま adv adj-no n:    (uk) without change/as it is/as it was/(adj-no,n)   (uk) just like/extremely similar/(adv)   (uk) immediately/just after/without a pause/(P)"
"そこ","そこ 其所 其処 そこ pn:    (uk) (See どこ・1,ここ・1,あそこ・1) there (place relatively near listener)/  (uk) there (place just mentioned)/that place/  (uk) then (of some incident just spoken of)/that (of point just raised)/  (arch) you/(P)"
"そいつ","そいつ 其奴 そいつ そやつ pn:    (uk) (col) (derog) (See 此奴・こいつ・1) he/she/that person/that guy/that fellow/  (uk) (col) (derog) (See 此奴・こいつ・2) that/that one/that thing/(P)"
